TemperaturaMaxC,TemperaturaPromC,TemperaturaMinC,HumedadMax,HumedadProm,HumedadMin,VientoMaxKMXH,VientoPromKMXH,PrecipitacionMM,Eventos
32,24,17,50,32,13,19,8,0,0
32,24,17,63,30,14,19,8,0,0
32,23,14,44,25,15,19,8,0,0
32,23,14,59,32,16,19,8,0,0
32,23,16,77,44,24,19,8,0,0
32,23,15,55,28,6,19,8,0,0
32,23,15,51,27,12,21,8,0,0
32,23,15,72,42,15,21,8,0,0
32,26,20,56,30,12,21,8,0,0
32,24,17,63,33,17,21,8,0,0
32,22,12,54,29,10,21,8,0,0
32,26,19,64,38,18,21,8,0,0
32,24,17,56,37,19,21,8,0,0
32,23,14,68,38,14,21,8,0,0
32,24,17,48,34,18,23,8,0,0
32,23,16,55,31,15,23,8,0,0
32,22,13,51,32,15,23,8,0,0
32,24,17,88,50,24,23,8,0,0
32,22,13,72,38,19,23,8,0,0
32,26,21,44,29,22,23,8,0,0
32,24,18,61,29,15,23,8,0,0
32,23,14,55,26,10,23,8,0,0
32,23,16,77,45,21,23,8,0,0
32,24,17,73,38,8,23,8,0,0
32,24,17,45,25,12,24,8,0,0
32,23,15,72,43,26,24,8,0,0
32,26,20,53,37,23,24,8,0,0
32,26,19,78,37,17,24,8,0,0
32,22,13,47,23,12,24,8,0,0
32,24,18,88,51,22,26,8,0,0
32,23,14,55,33,16,26,8,0,0
32,24,17,60,34,15,26,8,0,0
32,23,14,55,28,13,26,8,0,0
32,22,13,41,22,11,26,8,0,0
32,23,15,48,28,14,27,8,0,0
32,26,20,68,45,25,29,8,0,0
32,27,22,57,36,17,29,8,0,0
32,22,13,52,27,12,34,8,0,0
32,24,18,64,40,16,34,8,0,0
32,26,19,56,34,20,14,10,0,0
32,23,16,72,44,16,14,10,0,0
32,24,17,68,40,18,16,10,0,0
32,21,9,71,33,5,16,10,0,0
32,24,16,59,35,8,16,10,0,0
32,24,17,77,44,12,16,10,0,0
32,26,20,53,34,16,16,10,0,0
32,24,17,60,41,29,19,10,0,0
32,23,15,48,28,13,19,10,0,0
32,24,18,78,45,19,21,10,0,0
32,23,16,59,36,18,21,10,0,0
32,23,16,42,25,14,21,10,0,0
32,22,12,67,31,13,21,10,0,0
32,23,16,48,31,22,21,10,0,0
32,23,15,51,25,10,21,10,0,0
32,23,14,48,25,6,21,10,0,0
32,23,15,55,29,7,21,10,0,0
32,24,17,72,33,17,23,10,0,0
32,24,16,56,28,8,23,10,0,0
32,24,18,43,30,19,24,10,0,0
32,24,18,64,37,17,24,10,0,0
32,23,14,50,28,11,24,10,0,0
32,23,16,52,38,29,26,10,0,0
32,24,18,68,34,15,26,10,0,0
32,23,14,51,26,10,26,10,0,0
32,23,14,59,33,10,26,10,0,0
32,23,15,59,30,6,26,10,0,0
32,24,17,42,29,10,26,10,0,0
32,23,15,82,42,13,26,10,0,0
32,24,18,68,42,25,27,10,0,0
32,24,16,63,33,10,27,10,0,0
32,23,14,67,36,11,27,10,0,0
32,23,14,41,24,13,29,10,0,0
32,23,15,48,29,14,29,10,0,0
32,23,16,59,36,20,32,10,0,0
32,23,15,78,46,17,32,10,0,0
32,24,17,63,41,27,34,10,0,0
32,23,15,60,34,17,34,10,0,0
32,23,15,82,43,11,34,10,0,0
32,24,18,73,38,14,35,10,0,0
32,24,17,63,39,12,35,10,0,0
32,23,15,67,41,21,19,11,0,0
32,26,20,78,44,22,19,11,0,0
32,23,14,63,35,6,19,11,0,0
32,23,15,63,45,22,21,11,0,0
32,23,15,42,22,14,21,11,0,0
32,26,20,68,48,26,21,11,0,0
32,23,14,77,44,29,23,11,0,0
32,24,16,45,22,7,23,11,0,0
32,26,21,44,30,20,24,11,0,0
32,23,14,36,24,5,24,11,0,0
32,22,13,52,29,7,24,11,0,0
32,23,15,48,28,16,26,11,0,0
32,26,19,56,29,11,26,11,0,0
32,23,14,44,25,13,26,11,0,0
32,24,17,48,25,8,26,11,0,0
32,26,20,53,36,22,27,11,0,0
32,26,20,56,28,10,27,11,0,0
32,22,13,63,34,12,29,11,0,0
32,23,15,63,34,18,29,11,0,0
32,23,15,59,31,8,29,11,0,0
32,27,22,38,24,14,32,11,0,0
32,23,15,59,30,12,32,11,0,0
32,26,21,65,42,17,35,11,0,0
32,23,16,59,35,14,19,13,0,0
32,21,10,62,29,4,19,13,0,0
32,24,17,64,41,13,21,13,0,0
32,25,18,64,39,13,21,13,0,0
32,24,17,63,38,20,24,13,0,0
32,26,21,50,35,16,24,13,0,0
32,26,20,68,43,21,24,13,0,0
32,26,21,56,32,18,24,13,0,0
32,23,14,51,35,20,26,13,0,0
32,26,21,46,28,15,26,13,0,0
32,24,16,48,26,9,26,13,0,0
32,24,17,56,36,22,27,13,0,0
32,24,17,56,31,18,27,13,0,0
32,24,17,59,43,27,27,13,0,0
32,23,15,52,27,6,27,13,0,0
32,24,18,40,21,12,32,13,0,0
32,23,14,55,28,6,32,13,0,0
32,23,14,36,20,6,34,13,0,0
32,26,19,49,30,18,35,13,0,0
32,23,16,55,32,16,35,13,0,0
32,23,14,52,28,10,40,13,0,0
32,26,19,68,37,12,21,14,0,0
32,23,14,63,28,9,24,14,0,0
32,23,16,63,35,10,24,14,0,0
32,24,17,52,37,20,26,14,0,0
32,24,17,56,35,16,26,14,0,0
32,27,22,38,19,7,27,14,0,0
32,23,14,63,35,16,29,14,0,0
32,24,17,56,31,11,29,14,0,0
32,26,19,52,28,11,32,14,0,0
32,26,20,35,27,19,37,14,0,0
32,23,16,55,33,16,26,16,0,0
32,23,16,63,41,22,27,16,0,0
32,24,18,59,38,24,29,16,0,0
32,26,21,56,32,19,29,16,0,0
32,24,17,68,40,15,29,16,0,0
32,24,18,46,25,12,34,16,0,0
32,24,17,52,28,12,29,18,0,0
31,22,13,72,47,23,10,3,0,0
31,21,12,67,40,19,10,3,0,0
31,21,12,100,57,22,16,3,0,0
31,20,9,62,36,13,8,5,0,0
31,23,15,67,39,18,10,5,0,0
31,21,11,72,37,16,10,5,0,0
31,22,13,67,36,10,10,5,0,0
31,23,17,77,49,22,11,5,0,0
31,21,11,58,33,15,11,5,0,0
31,22,13,72,39,14,13,5,0,0
31,23,16,72,43,19,13,5,0,0
31,23,15,59,42,23,13,5,0,0
31,22,14,72,40,19,13,5,0,0
31,23,17,88,55,25,13,5,0,0
31,23,16,82,54,31,14,5,0,0
31,22,14,77,45,22,14,5,0,0
31,22,14,72,44,19,14,5,0,0
31,22,14,48,25,12,14,5,0,0
31,22,14,82,55,33,19,5,0,0
31,22,13,51,36,25,19,5,0,0
31,21,11,62,37,17,19,5,0,0
31,22,14,72,44,21,19,5,0,0
31,22,13,67,36,11,21,5,0,0
31,22,13,59,37,15,23,5,0,0
31,23,15,88,47,25,10,6,0,0
31,22,13,82,52,24,10,6,0,0
31,22,14,59,36,15,10,6,0,0
31,23,15,77,42,18,11,6,0,0
31,21,11,50,30,15,11,6,0,0
31,23,16,82,46,22,11,6,0,0
31,23,17,63,38,18,13,6,0,0
31,22,14,63,38,14,13,6,0,0
31,22,13,77,39,14,13,6,0,0
31,23,17,68,42,21,13,6,0,0
31,22,13,63,34,17,13,6,0,0
31,23,16,59,34,13,13,6,0,0
31,22,14,82,45,18,13,6,0,0
31,22,12,63,30,7,13,6,0,0
31,22,14,67,40,15,14,6,0,0
31,22,14,63,39,21,14,6,0,0
31,21,11,47,25,12,14,6,0,0
31,22,13,88,48,22,14,6,0,0
31,23,15,52,35,17,14,6,0,0
31,22,14,68,38,19,14,6,0,0
31,23,15,51,33,16,14,6,0,0
31,22,14,63,39,19,14,6,0,0
31,21,12,72,34,10,14,6,0,0
31,22,13,67,36,11,14,6,0,0
31,23,15,82,45,9,14,6,0,0
31,22,14,59,31,12,16,6,0,0
31,22,14,72,43,8,16,6,0,0
31,23,15,59,34,22,19,6,0,0
31,22,13,72,40,19,19,6,0,0
31,23,15,68,33,10,19,6,0,0
31,23,16,63,36,13,19,6,0,0
31,22,14,82,47,20,19,6,0,0
31,22,14,55,32,18,19,6,0,0
31,22,14,63,37,17,19,6,0,0
31,22,14,63,42,19,19,6,0,0
31,22,14,72,43,16,19,6,0,0
31,22,14,88,52,29,21,6,0,0
31,22,13,63,34,16,21,6,0,0
31,22,14,82,48,25,21,6,0,0
31,22,13,54,29,15,21,6,0,0
31,22,13,59,38,18,21,6,0,0
31,21,12,51,32,10,23,6,0,0
31,23,17,68,39,15,23,6,0,0
31,21,12,82,45,15,23,6,0,0
31,23,15,59,36,16,23,6,0,0
31,23,17,82,51,26,24,6,0,0
31,23,17,68,37,12,24,6,0,0
31,23,15,63,36,18,13,8,0,0
31,23,16,82,50,21,13,8,0,0
31,22,13,58,34,14,13,8,0,0
31,22,14,51,27,16,14,8,0,0
31,21,12,67,34,17,14,8,0,0
31,21,11,72,41,17,14,8,0,0
31,24,19,49,33,22,14,8,0,0
31,22,14,77,38,12,14,8,0,0
31,21,11,58,29,5,14,8,0,0
31,24,17,59,38,10,14,8,0,0
31,22,12,55,30,9,14,8,0,0
31,24,18,78,49,25,16,8,0,0
31,21,12,82,49,15,16,8,0,0
31,23,16,63,37,15,16,8,0,0
31,22,13,63,38,11,16,8,0,0
31,26,21,61,41,25,19,8,0,0
31,23,15,63,35,14,19,8,0,0
31,21,11,72,37,14,19,8,0,0
31,23,16,68,40,15,19,8,0,0
31,23,15,59,39,25,21,8,0,0
31,24,18,68,37,14,21,8,0,0
31,23,16,82,48,20,21,8,0,0
31,22,13,72,37,8,21,8,0,0
31,22,13,59,32,9,21,8,0,0
31,23,16,78,45,16,23,8,0,0
31,23,17,94,50,24,23,8,0,0
31,21,11,62,31,12,23,8,0,0
31,23,15,63,36,19,23,8,0,0
31,23,16,63,40,21,23,8,0,0
31,23,15,37,24,10,23,8,0,0
31,21,12,72,39,11,23,8,0,0
31,23,16,52,32,16,23,8,0,0
31,21,12,54,32,12,24,8,0,0
31,23,16,60,37,18,24,8,0,0
31,23,17,68,40,19,24,8,0,0
31,22,13,63,37,22,26,8,0,0
31,24,19,52,31,17,26,8,0,0
31,22,13,94,51,7,26,8,0,0
31,22,13,55,26,6,26,8,0,0
31,23,15,68,34,8,26,8,0,0
31,22,14,55,36,19,29,8,0,0
31,21,12,67,38,14,47,8,0,0
31,22,13,63,40,11,132,8,0,0
31,22,14,55,31,15,14,10,0,0
31,22,13,72,41,14,14,10,0,0
31,23,15,63,42,23,16,10,0,0
31,22,14,63,38,10,16,10,0,0
31,23,16,63,38,14,19,10,0,0
31,23,15,63,36,18,19,10,0,0
31,22,13,82,49,25,19,10,0,0
31,23,16,63,38,17,19,10,0,0
31,21,11,62,30,7,19,10,0,0
31,24,19,56,36,27,21,10,0,0
31,22,14,63,37,14,21,10,0,0
31,24,19,64,36,15,21,10,0,0
31,24,17,68,44,20,21,10,0,0
31,24,19,60,42,22,23,10,0,0
31,23,17,63,40,21,23,10,0,0
31,22,13,82,44,17,23,10,0,0
31,25,19,57,31,7,23,10,0,0
31,22,13,77,42,10,23,10,0,0
31,21,12,67,32,7,23,10,0,0
31,23,15,48,23,8,24,10,0,0
31,24,19,78,47,16,24,10,0,0
31,22,14,72,31,10,24,10,0,0
31,22,14,77,40,19,24,10,0,0
31,24,18,78,48,16,24,10,0,0
31,22,13,55,33,15,24,10,0,0
31,23,15,72,41,12,26,10,0,0
31,22,14,55,26,8,26,10,0,0
31,21,11,62,29,10,26,10,0,0
31,23,15,77,48,15,26,10,0,0
31,22,14,48,26,10,27,10,0,0
31,22,13,77,41,19,29,10,0,0
31,23,17,48,27,16,29,10,0,0
31,22,13,51,28,6,29,10,0,0
31,23,14,63,34,10,34,10,0,0
31,23,17,45,32,20,47,10,0,0
31,26,20,43,25,11,47,10,0,0
31,23,16,55,28,14,19,11,0,0
31,23,16,72,37,15,21,11,0,0
31,23,16,72,44,27,21,11,0,0
31,23,15,82,42,19,23,11,0,0
31,24,18,59,37,21,23,11,0,0
31,24,18,59,32,13,24,11,0,0
31,22,13,82,42,18,27,11,0,0
31,22,14,59,33,14,27,11,0,0
31,22,13,58,28,11,29,11,0,0
31,24,18,64,34,12,29,11,0,0
31,23,17,94,60,25,29,11,0,0
31,25,19,60,31,6,29,11,0,0
31,23,15,67,34,16,32,11,0,0
31,23,17,50,36,17,32,11,0,0
31,26,20,78,47,24,34,11,0,0
31,24,18,88,56,17,34,11,0,0
31,22,13,51,29,13,37,11,0,0
31,21,12,72,48,30,21,13,0,0
31,23,17,63,38,19,21,13,0,0
31,24,18,56,35,17,23,13,0,0
31,23,15,59,32,8,23,13,0,0
31,24,19,68,43,27,24,13,0,0
31,23,16,68,42,22,24,13,0,0
31,24,18,77,48,24,27,13,0,0
31,23,16,63,31,14,27,13,0,0
31,23,15,52,27,13,27,13,0,0
31,22,14,67,42,29,32,13,0,0
31,26,20,33,22,11,32,13,0,0
31,22,13,82,38,12,32,13,0,0
31,22,14,43,19,5,32,13,0,0
31,23,15,48,35,22,37,13,0,0
31,24,17,64,37,16,39,13,0,0
31,22,13,36,22,9,45,13,0,0
31,24,19,52,28,12,21,14,0,0
31,24,18,59,35,9,23,14,0,0
31,22,13,63,29,9,26,14,0,0
31,26,22,57,33,13,26,14,0,0
31,26,21,41,29,20,29,14,0,0
31,23,17,52,30,18,32,14,0,0
31,26,20,57,31,15,27,16,0,0
31,23,16,63,31,7,29,16,0,0
31,23,17,68,42,24,34,16,0,0
31,22,14,59,30,10,42,16,0,0
31,26,22,53,34,17,27,18,0,0
31,23,17,68,44,23,27,18,0,0
31,23,16,52,30,13,27,18,0,0
31,23,15,59,34,15,27,18,0,0
31,23,16,59,44,27,27,18,0,0
31,26,21,50,25,7,32,18,0,0
31,24,18,56,36,19,32,19,0,0
30,23,16,77,50,25,10,3,0,0
30,21,13,63,43,27,10,5,0,0
30,21,12,72,42,19,10,5,0,0
30,21,12,58,36,14,10,5,0,0
30,22,14,63,40,18,10,5,0,0
30,19,9,50,25,11,10,5,0,0
30,22,14,67,45,28,11,5,0,0
30,23,16,63,43,29,11,5,0,0
30,21,13,67,38,19,11,5,0,0
30,22,14,82,51,25,11,5,0,0
30,21,13,63,32,17,11,5,0,0
30,22,15,94,50,19,11,5,0,0
30,22,14,64,48,29,13,5,0,0
30,21,13,58,38,25,13,5,0,0
30,20,10,54,32,12,13,5,0,0
30,21,12,58,35,17,13,5,0,0
30,20,10,50,29,12,13,5,0,0
30,22,15,67,44,21,14,5,0,0
30,22,15,88,56,30,14,5,0,0
30,23,17,63,38,19,14,5,0,0
30,20,10,62,34,15,14,5,0,0
30,21,11,77,40,7,14,5,0,0
30,22,14,63,37,22,16,5,0,0
30,21,12,82,48,25,16,5,0,0
30,23,16,59,36,17,19,5,0,0
30,24,18,56,41,28,19,5,0,0
30,20,11,88,47,15,21,5,0,0
30,23,17,82,55,29,10,6,0,0
30,20,11,58,38,18,10,6,0,0
30,20,10,62,34,13,11,6,0,0
30,22,14,77,44,8,11,6,0,0
30,21,12,72,35,12,11,6,0,0
30,22,14,59,43,29,13,6,0,0
30,21,13,51,26,12,13,6,0,0
30,21,13,63,38,18,13,6,0,0
30,20,11,67,33,18,13,6,0,0
30,21,12,88,52,23,13,6,0,0
30,21,13,63,38,19,13,6,0,0
30,19,9,71,39,13,13,6,0,0
30,20,10,50,27,12,13,6,0,0
30,23,16,94,54,18,13,6,0,0
30,22,15,63,47,33,14,6,0,0
30,20,11,62,37,16,14,6,0,0
30,21,13,77,45,19,14,6,0,0
30,23,17,45,28,18,14,6,0,0
30,21,12,51,34,22,14,6,0,0
30,21,13,63,38,19,14,6,0,0
30,22,14,88,47,25,16,6,0,0
30,23,16,88,53,26,16,6,0,0
30,22,14,67,39,17,16,6,0,0
30,21,12,77,42,7,16,6,0,0
30,22,14,77,49,29,19,6,0,0
30,21,13,51,32,15,19,6,0,0
30,23,16,72,41,18,19,6,0,0
30,21,12,88,51,18,19,6,0,0
30,22,15,72,42,21,21,6,0,0
30,20,11,54,34,14,21,6,0,0
30,23,17,83,50,17,21,6,0,0
30,22,15,88,47,13,21,6,0,0
30,22,14,72,40,22,23,6,0,0
30,23,16,68,43,18,23,6,0,0
30,22,14,72,46,13,23,6,0,0
30,23,17,68,40,20,24,6,0,0
30,21,13,58,32,16,24,6,0,0
30,21,12,47,30,14,24,6,0,0
30,21,12,77,47,29,26,6,0,0
30,22,14,45,29,17,26,6,0,0
30,22,14,77,50,27,26,6,0,0
30,21,13,67,37,15,27,6,0,0
30,22,14,82,53,30,29,6,0,0
30,22,14,88,52,33,13,8,0,0
30,24,18,64,43,23,13,8,0,0
30,20,10,62,35,9,13,8,0,0
30,21,13,67,42,11,13,8,0,0
30,20,10,58,32,12,14,8,0,0
30,23,16,77,50,25,14,8,0,0
30,21,12,82,48,20,14,8,0,0
30,22,14,77,41,17,14,8,0,0
30,22,14,51,33,11,14,8,0,0
30,20,10,54,23,7,14,8,0,0
30,21,13,67,35,12,16,8,0,0
30,22,15,63,39,19,19,8,0,0
30,22,15,48,29,16,19,8,0,0
30,23,16,52,30,17,19,8,0,0
30,22,15,45,27,12,19,8,0,0
30,23,16,59,37,18,19,8,0,0
30,22,14,48,23,6,19,8,0,0
30,21,13,63,38,9,19,8,0,0
30,20,11,54,34,18,21,8,0,0
30,21,13,63,34,12,21,8,0,0
30,22,14,72,44,20,21,8,0,0
30,19,8,71,38,12,21,8,0,0
30,22,14,51,36,19,21,8,0,0
30,21,13,59,37,20,21,8,0,0
30,21,12,100,56,16,21,8,0,0
30,22,14,67,34,16,23,8,0,0
30,21,13,88,50,20,23,8,0,0
30,22,14,48,29,10,23,8,0,0
30,22,15,48,32,20,24,8,0,0
30,23,16,72,43,20,24,8,0,0
30,20,11,62,30,12,24,8,0,0
30,22,15,45,28,17,24,8,0,0
30,21,11,58,30,10,24,8,0,0
30,23,16,72,47,32,26,8,0,0
30,22,15,51,34,18,26,8,0,0
30,22,15,63,38,12,26,8,0,0
30,23,16,63,42,20,26,8,0,0
30,22,14,52,31,12,26,8,0,0
30,20,9,66,33,7,26,8,0,0
30,22,15,72,45,11,27,8,0,0
30,20,11,76,37,9,27,8,0,0
30,20,11,94,55,27,29,8,0,0
30,22,14,44,27,14,32,8,0,0
30,22,15,63,40,23,34,8,0,0
30,22,15,55,32,19,16,10,0,0
30,22,15,63,36,17,16,10,0,0
30,23,17,68,47,22,16,10,0,0
30,24,18,73,50,32,19,10,0,0
30,20,11,76,40,17,19,10,0,0
30,21,12,62,32,12,19,10,0,0
30,22,15,59,36,18,21,10,0,0
30,24,18,68,41,23,21,10,0,0
30,23,17,68,38,14,21,10,0,0
30,25,20,94,55,27,23,10,0,0
30,22,14,67,40,15,23,10,0,0
30,22,14,55,27,14,23,10,0,0
30,20,11,67,37,8,23,10,0,0
30,22,15,51,29,17,26,10,0,0
30,23,16,60,46,35,27,10,0,0
30,23,16,68,40,20,27,10,0,0
30,23,16,55,35,26,27,10,0,0
30,23,17,73,49,20,27,10,0,0
30,23,16,77,38,11,27,10,0,0
30,22,15,48,32,22,27,10,0,0
30,23,17,64,37,19,29,10,0,0
30,24,19,56,39,23,32,10,0,0
30,21,13,58,31,12,19,11,0,0
30,22,15,63,36,12,21,11,0,0
30,25,20,60,39,23,24,11,0,0
30,22,14,45,29,14,24,11,0,0
30,24,18,68,34,14,26,11,0,0
30,23,16,68,39,13,26,11,0,0
30,23,17,59,33,14,26,11,0,0
30,24,18,49,32,11,26,11,0,0
30,22,14,52,31,11,27,11,0,0
30,23,16,82,48,15,27,11,0,0
30,22,14,68,51,29,32,11,0,0
30,22,15,63,41,23,35,11,0,0
30,23,16,48,31,16,37,11,0,0
30,22,14,67,38,11,21,13,0,0
30,25,20,68,46,29,24,13,0,0
30,21,13,47,26,9,26,13,0,0
30,22,15,59,35,15,24,14,0,0
30,24,18,64,46,29,26,14,0,0
30,21,13,59,32,7,26,14,0,0
30,24,19,57,31,14,27,14,0,0
30,24,19,52,31,15,29,14,0,0
30,22,15,59,39,23,26,16,0,0
30,24,19,52,31,14,26,16,0,0
30,23,16,63,39,22,27,16,0,0
30,22,15,59,43,23,27,16,0,0
30,25,20,56,34,16,27,16,0,0
30,23,17,56,32,17,34,16,0,0
30,24,18,59,37,19,26,18,0,0
30,21,12,55,31,8,27,18,0,0
30,26,21,60,33,9,32,18,0,0
30,24,18,73,43,20,35,18,0,0
30,27,23,53,35,25,34,21,0,0
30,24,18,68,48,15,35,21,0,0
30,26,21,78,60,37,32,23,0,0
30,24,19,68,44,24,32,23,0,0
29,20,11,62,34,20,10,2,0,0
29,18,8,76,39,16,11,3,0,0
29,21,14,88,56,35,16,3,0,0
29,19,10,62,35,16,8,5,0,0
29,20,11,88,67,30,8,5,0,0
29,20,12,77,49,29,10,5,0,0
29,20,11,82,52,27,10,5,0,0
29,20,12,51,29,19,10,5,0,0
29,21,14,82,52,25,10,5,0,0
29,19,10,54,31,13,10,5,0,0
29,18,8,34,21,10,10,5,0,0
29,20,12,62,38,19,11,5,0,0
29,19,10,82,46,20,11,5,0,0
29,19,9,71,42,18,11,5,0,0
29,19,10,94,60,22,11,5,0,0
29,20,12,100,61,18,13,5,0,0
29,20,11,82,51,26,13,5,0,0
29,19,10,82,47,23,13,5,0,0
29,21,14,72,48,28,14,5,0,0
29,21,14,82,53,30,14,5,0,0
29,22,15,82,45,27,14,5,0,0
29,20,12,58,39,20,14,5,0,0
29,19,10,58,30,15,14,5,0,0
29,22,15,77,51,32,16,5,0,0
29,21,14,72,44,19,16,5,0,0
29,21,13,67,40,22,16,5,0,0
29,22,15,51,37,25,19,5,0,0
29,20,12,77,51,33,21,5,0,0
29,21,14,42,29,15,21,5,0,0
29,20,12,77,41,18,11,6,0,0
29,20,12,82,47,20,11,6,0,0
29,20,11,82,46,23,11,6,0,0
29,21,13,67,35,16,13,6,0,0
29,21,13,67,41,16,13,6,0,0
29,21,13,82,50,25,13,6,0,0
29,18,8,62,33,15,13,6,0,0
29,21,13,67,38,15,13,6,0,0
29,19,9,93,55,20,13,6,0,0
29,21,14,68,42,22,13,6,0,0
29,21,12,72,43,15,13,6,0,0
29,22,15,72,44,23,14,6,0,0
29,21,13,72,43,23,14,6,0,0
29,21,13,63,37,15,14,6,0,0
29,19,10,62,30,12,14,6,0,0
29,22,16,59,39,28,16,6,0,0
29,20,11,82,43,22,16,6,0,0
29,20,11,76,39,22,16,6,0,0
29,21,14,82,45,23,16,6,0,0
29,21,13,82,49,29,16,6,0,0
29,18,7,81,38,10,16,6,0,0
29,21,14,63,45,26,19,6,0,0
29,20,11,38,26,14,19,6,0,0
29,20,12,82,44,14,19,6,0,0
29,20,11,76,40,5,19,6,0,0
29,22,16,94,60,29,21,6,0,0
29,18,8,87,41,12,21,6,0,0
29,19,9,82,38,19,21,6,0,0
29,19,9,47,24,9,21,6,0,0
29,19,9,76,43,20,21,6,0,0
29,21,14,78,41,12,21,6,0,0
29,21,12,82,42,14,21,6,0,0
29,20,11,54,27,8,23,6,0,0
29,19,10,82,46,11,24,6,0,0
29,21,13,51,29,19,26,6,0,0
29,22,15,51,40,25,13,8,0,0
29,19,9,82,44,11,14,8,0,0
29,20,12,82,41,16,16,8,0,0
29,22,16,52,30,13,16,8,0,0
29,22,16,82,49,29,16,8,0,0
29,20,11,71,36,15,16,8,0,0
29,19,9,62,31,10,16,8,0,0
29,19,9,72,39,8,16,8,0,0
29,18,8,66,33,7,16,8,0,0
29,21,14,59,34,13,16,8,0,0
29,20,12,63,36,15,19,8,0,0
29,21,13,72,39,16,19,8,0,0
29,21,14,63,39,18,19,8,0,0
29,20,12,82,43,19,21,8,0,0
29,22,16,63,40,24,21,8,0,0
29,20,12,88,50,22,21,8,0,0
29,20,11,67,35,15,21,8,0,0
29,21,13,77,46,25,21,8,0,0
29,22,15,57,39,22,21,8,0,0
29,20,11,67,36,12,21,8,0,0
29,21,14,77,41,13,23,8,0,0
29,19,9,93,55,17,23,8,0,0
29,23,17,82,51,28,23,8,0,0
29,22,15,67,34,9,23,8,0,0
29,22,15,67,39,23,24,8,0,0
29,23,18,56,32,13,24,8,0,0
29,21,13,51,30,17,24,8,0,0
29,19,10,66,30,12,24,8,0,0
29,20,11,58,31,9,24,8,0,0
29,22,15,88,51,26,26,8,0,0
29,23,18,68,46,22,26,8,0,0
29,22,15,88,52,25,29,8,0,0
29,21,13,77,45,27,32,8,0,0
29,20,11,71,36,12,13,10,0,0
29,21,13,67,37,14,14,10,0,0
29,23,17,77,52,21,14,10,0,0
29,22,15,59,32,14,16,10,0,0
29,23,17,68,40,22,19,10,0,0
29,21,14,72,40,16,19,10,0,0
29,22,14,63,32,6,19,10,0,0
29,23,18,64,47,23,21,10,0,0
29,21,12,54,30,10,21,10,0,0
29,20,12,63,39,16,23,10,0,0
29,21,14,82,57,35,23,10,0,0
29,23,18,64,41,22,23,10,0,0
29,21,14,51,31,15,23,10,0,0
29,21,13,63,37,16,23,10,0,0
29,21,12,82,46,9,23,10,0,0
29,19,10,62,36,12,26,10,0,0
29,20,12,88,50,25,27,10,0,0
29,22,16,59,45,34,29,10,0,0
29,23,18,78,47,27,29,10,0,0
29,21,13,82,52,25,29,10,0,0
29,22,15,51,32,14,29,10,0,0
29,23,18,83,53,24,37,10,0,0
29,20,11,58,30,11,21,11,0,0
29,24,20,50,30,14,21,11,0,0
29,21,13,63,35,11,21,11,0,0
29,23,17,63,42,20,23,11,0,0
29,22,15,88,47,14,23,11,0,0
29,22,16,77,46,23,23,11,0,0
29,23,17,49,32,23,24,11,0,0
29,20,12,63,44,23,26,11,0,0
29,22,15,63,34,12,27,11,0,0
29,22,15,48,32,18,27,11,0,0
29,23,17,59,38,20,29,11,0,0
29,22,14,67,40,13,29,11,0,0
29,22,16,52,30,7,35,11,0,0
29,24,19,64,41,24,24,13,0,0
29,21,13,67,36,14,24,13,0,0
29,24,20,60,36,16,24,13,0,0
29,21,14,67,34,8,24,13,0,0
29,22,15,82,52,27,26,13,0,0
29,24,21,57,44,32,29,13,0,0
29,22,16,72,50,35,32,13,0,0
29,23,18,61,45,30,32,13,0,0
29,22,16,56,36,16,34,13,0,0
29,23,18,64,39,21,34,13,0,0
29,22,16,63,38,19,34,13,0,0
29,22,16,59,35,21,35,13,0,0
29,23,17,48,30,15,37,13,0,0
29,23,18,56,37,23,40,13,0,0
29,21,14,72,47,28,40,13,0,0
29,22,14,63,39,14,23,14,0,0
29,22,16,68,40,14,23,14,0,0
29,21,14,55,34,16,24,14,0,0
29,21,14,51,27,11,26,14,0,0
29,23,18,60,39,17,26,14,0,0
29,22,16,59,31,14,27,14,0,0
29,22,16,59,30,6,29,14,0,0
29,23,17,77,57,29,39,14,0,0
29,22,16,63,39,20,24,16,0,0
29,24,19,60,36,23,24,16,0,0
29,21,13,59,34,12,24,16,0,0
29,21,14,63,37,15,26,16,0,0
29,24,20,68,44,25,26,16,0,0
29,24,19,53,32,12,26,16,0,0
29,24,19,56,37,18,26,16,0,0
29,21,14,67,40,20,27,16,0,0
29,23,17,38,27,15,32,16,0,0
29,23,18,60,39,20,39,16,0,0
29,24,20,73,50,23,24,18,0,0
29,24,21,47,32,22,27,18,0,0
29,24,20,78,54,22,27,18,0,0
29,23,17,64,41,18,29,18,0,0
29,24,20,56,33,15,37,18,0,0
29,24,19,88,44,23,39,27,0,0
28,19,11,94,59,30,13,2,0,0
28,20,12,94,60,29,8,3,0,0
28,19,11,67,46,32,11,3,0,0
28,21,14,94,59,32,16,3,0,0
28,22,16,72,56,39,16,3,0,0
28,20,12,72,44,23,8,5,0,0
28,21,14,100,60,26,10,5,0,0
28,19,10,82,48,20,10,5,0,0
28,19,11,62,33,11,11,5,0,0
28,19,10,71,37,13,11,5,0,0
28,19,10,50,28,10,11,5,0,0
28,20,13,88,57,34,11,5,0,0
